,Seed,team1,team2,team1_win,Season,win_loss_pct_x,srs_x,pace_x,off_rtg_x,fta_per_fga_pct_x,fg3a_per_fga_pct_x,ts_pct_x,trb_pct_x,ast_pct_x,stl_pct_x,blk_pct_x,efg_pct_x,tov_pct_x,orb_pct_x,ft_rate_x,win_loss_pct_y,srs_y,pace_y,off_rtg_y,fta_per_fga_pct_y,fg3a_per_fga_pct_y,ts_pct_y,trb_pct_y,ast_pct_y,stl_pct_y,blk_pct_y,efg_pct_y,tov_pct_y,orb_pct_y,ft_rate_y
554,2,Kentucky,Wofford,1,2019,0.811,21.43,67.3,111.9,0.419,0.296,0.571,56.9,51.2,8.8,13.4,0.53,15.9,36.4,0.31,0.667,1.28,66.5,110.4,0.266,0.388,0.559,52.7,52.3,8.9,10.1,0.534,14.1,29.9,0.19
555,7,Wofford,Kentucky,0,2019,0.667,1.28,66.5,110.4,0.266,0.388,0.559,52.7,52.3,8.9,10.1,0.534,14.1,29.9,0.19,0.811,21.43,67.3,111.9,0.419,0.296,0.571,56.9,51.2,8.8,13.4,0.53,15.9,36.4,0.31
556,5,Auburn,UNC,1,2019,0.75,20.84,69.2,114.1,0.312,0.494,0.569,49.2,52.1,13.2,15.6,0.543,14.3,31.6,0.221,,,,,,,,,,,,,,,
557,1,UNC,Auburn,0,2019,,,,,,,,,,,,,,,,0.75,20.84,69.2,114.1,0.312,0.494,0.569,49.2,52.1,13.2,15.6,0.543,14.3,31.6,0.221
558,2,Kentucky,Houston,1,2019,0.811,21.43,67.3,111.9,0.419,0.296,0.571,56.9,51.2,8.8,13.4,0.53,15.9,36.4,0.31,0.892,18.91,67.3,111.8,0.316,0.426,0.55,54.9,55.8,9.6,13.4,0.521,13.9,33.8,0.222
559,3,Houston,Kentucky,0,2019,0.892,18.91,67.3,111.8,0.316,0.426,0.55,54.9,55.8,9.6,13.4,0.521,13.9,33.8,0.222,0.811,21.43,67.3,111.9,0.419,0.296,0.571,56.9,51.2,8.8,13.4,0.53,15.9,36.4,0.31
560,5,Auburn,Kentucky,1,2019,0.75,20.84,69.2,114.1,0.312,0.494,0.569,49.2,52.1,13.2,15.6,0.543,14.3,31.6,0.221,0.811,21.43,67.3,111.9,0.419,0.296,0.571,56.9,51.2,8.8,13.4,0.53,15.9,36.4,0.31
561,2,Kentucky,Auburn,0,2019,0.811,21.43,67.3,111.9,0.419,0.296,0.571,56.9,51.2,8.8,13.4,0.53,15.9,36.4,0.31,0.75,20.84,69.2,114.1,0.312,0.494,0.569,49.2,52.1,13.2,15.6,0.543,14.3,31.6,0.221
562,1,Virginia,Gardner-Webb,1,2019,,,,,,,,,,,,,,,,0.622,-0.64,76.3,104.4,0.305,0.447,0.549,44.8,50.3,11.7,11.2,0.519,14.3,22.2,0.221
563,16,Gardner-Webb,Virginia,0,2019,0.622,-0.64,76.3,104.4,0.305,0.447,0.549,44.8,50.3,11.7,11.2,0.519,14.3,22.2,0.221,,,,,,,,,,,,,,,
564,9,Oklahoma,Ole Miss,1,2019,0.588,17.28,68.4,107.4,0.349,0.437,0.553,52.4,53.6,6.3,7.9,0.509,15.2,29.0,0.271,0.595,7.72,69.3,101.4,0.288,0.391,0.504,52.1,53.7,6.8,10.3,0.469,14.7,32.1,0.209
565,8,Ole Miss,Oklahoma,0,2019,0.595,7.72,69.3,101.4,0.288,0.391,0.504,52.1,53.7,6.8,10.3,0.469,14.7,32.1,0.209,0.588,17.28,68.4,107.4,0.349,0.437,0.553,52.4,53.6,6.3,7.9,0.509,15.2,29.0,0.271
566,12,Oregon,Wisconsin,1,2019,0.658,13.95,65.5,106.2,0.294,0.395,0.549,51.1,52.3,11.6,14.6,0.52,15.4,29.1,0.212,0.676,17.9,64.8,103.9,0.273,0.346,0.531,49.8,49.2,7.9,11.0,0.511,13.0,24.3,0.177
567,5,Wisconsin,Oregon,0,2019,0.676,17.9,64.8,103.9,0.273,0.346,0.531,49.8,49.2,7.9,11.0,0.511,13.0,24.3,0.177,0.658,13.95,65.5,106.2,0.294,0.395,0.549,51.1,52.3,11.6,14.6,0.52,15.4,29.1,0.212
568,13,UC-Irvine,Kansas State,1,2019,0.467,-10.99,69.8,99.7,0.358,0.347,0.53,49.0,46.7,9.1,11.9,0.499,18.2,30.3,0.244,,,,,,,,,,,,,,,
569,4,Kansas State,UC-Irvine,0,2019,,,,,,,,,,,,,,,,0.467,-10.99,69.8,99.7,0.358,0.347,0.53,49.0,46.7,9.1,11.9,0.499,18.2,30.3,0.244
570,6,Villanova,Saint Mary's,1,2019,,,,,,,,,,,,,,,,0.647,12.58,64.3,112.2,0.291,0.352,0.568,54.4,37.9,9.2,6.9,0.538,14.1,30.8,0.216
571,11,Saint Mary's,Villanova,0,2019,0.647,12.58,64.3,112.2,0.291,0.352,0.568,54.4,37.9,9.2,6.9,0.538,14.1,30.8,0.216,,,,,,,,,,,,,,,
572,3,Purdue,Old Dominion,1,2019,0.722,21.4,66.1,114.4,0.299,0.455,0.563,53.7,53.6,9.1,12.6,0.536,13.5,33.8,0.215,0.485,9.22,67.1,106.4,0.252,0.428,0.548,48.3,50.4,8.7,5.7,0.521,14.2,25.5,0.186
573,14,Old Dominion,Purdue,0,2019,0.485,9.22,67.1,106.4,0.252,0.428,0.548,48.3,50.4,8.7,5.7,0.521,14.2,25.5,0.186,0.722,21.4,66.1,114.4,0.299,0.455,0.563,53.7,53.6,9.1,12.6,0.536,13.5,33.8,0.215
574,10,Iowa,Cincinnati,1,2019,,,,,,,,,,,,,,,,0.613,2.04,69.1,102.9,0.282,0.444,0.548,49.8,56.6,9.6,6.1,0.531,16.1,24.7,0.18
575,7,Cincinnati,Iowa,0,2019,0.613,2.04,69.1,102.9,0.282,0.444,0.548,49.8,56.6,9.6,6.1,0.531,16.1,24.7,0.18,,,,,,,,,,,,,,,
576,2,Tennessee,Colgate,1,2019,0.838,21.55,69.4,116.1,0.333,0.32,0.587,52.3,59.7,8.5,15.2,0.554,13.7,30.9,0.251,,,,,,,,,,,,,,,
577,15,Colgate,Tennessee,0,2019,,,,,,,,,,,,,,,,0.838,21.55,69.4,116.1,0.333,0.32,0.587,52.3,59.7,8.5,15.2,0.554,13.7,30.9,0.251
578,1,Virginia,Oklahoma,1,2019,,,,,,,,,,,,,,,,0.588,17.28,68.4,107.4,0.349,0.437,0.553,52.4,53.6,6.3,7.9,0.509,15.2,29.0,0.271
579,9,Oklahoma,Virginia,0,2019,0.588,17.28,68.4,107.4,0.349,0.437,0.553,52.4,53.6,6.3,7.9,0.509,15.2,29.0,0.271,,,,,,,,,,,,,,,
580,12,Oregon,UC-Irvine,1,2019,0.658,13.95,65.5,106.2,0.294,0.395,0.549,51.1,52.3,11.6,14.6,0.52,15.4,29.1,0.212,0.467,-10.99,69.8,99.7,0.358,0.347,0.53,49.0,46.7,9.1,11.9,0.499,18.2,30.3,0.244
581,13,UC-Irvine,Oregon,0,2019,0.467,-10.99,69.8,99.7,0.358,0.347,0.53,49.0,46.7,9.1,11.9,0.499,18.2,30.3,0.244,0.658,13.95,65.5,106.2,0.294,0.395,0.549,51.1,52.3,11.6,14.6,0.52,15.4,29.1,0.212
582,3,Purdue,Villanova,1,2019,0.722,21.4,66.1,114.4,0.299,0.455,0.563,53.7,53.6,9.1,12.6,0.536,13.5,33.8,0.215,,,,,,,,,,,,,,,
583,6,Villanova,Purdue,0,2019,,,,,,,,,,,,,,,,0.722,21.4,66.1,114.4,0.299,0.455,0.563,53.7,53.6,9.1,12.6,0.536,13.5,33.8,0.215
584,2,Tennessee,Iowa,1,2019,0.838,21.55,69.4,116.1,0.333,0.32,0.587,52.3,59.7,8.5,15.2,0.554,13.7,30.9,0.251,,,,,,,,,,,,,,,
585,10,Iowa,Tennessee,0,2019,,,,,,,,,,,,,,,,0.838,21.55,69.4,116.1,0.333,0.32,0.587,52.3,59.7,8.5,15.2,0.554,13.7,30.9,0.251
586,1,Virginia,Oregon,1,2019,,,,,,,,,,,,,,,,0.658,13.95,65.5,106.2,0.294,0.395,0.549,51.1,52.3,11.6,14.6,0.52,15.4,29.1,0.212
587,12,Oregon,Virginia,0,2019,0.658,13.95,65.5,106.2,0.294,0.395,0.549,51.1,52.3,11.6,14.6,0.52,15.4,29.1,0.212,,,,,,,,,,,,,,,
588,3,Purdue,Tennessee,1,2019,0.722,21.4,66.1,114.4,0.299,0.455,0.563,53.7,53.6,9.1,12.6,0.536,13.5,33.8,0.215,0.838,21.55,69.4,116.1,0.333,0.32,0.587,52.3,59.7,8.5,15.2,0.554,13.7,30.9,0.251
589,2,Tennessee,Purdue,0,2019,0.838,21.55,69.4,116.1,0.333,0.32,0.587,52.3,59.7,8.5,15.2,0.554,13.7,30.9,0.251,0.722,21.4,66.1,114.4,0.299,0.455,0.563,53.7,53.6,9.1,12.6,0.536,13.5,33.8,0.215
590,1,Virginia,Purdue,1,2019,,,,,,,,,,,,,,,,0.722,21.4,66.1,114.4,0.299,0.455,0.563,53.7,53.6,9.1,12.6,0.536,13.5,33.8,0.215
591,3,Purdue,Virginia,0,2019,0.722,21.4,66.1,114.4,0.299,0.455,0.563,53.7,53.6,9.1,12.6,0.536,13.5,33.8,0.215,,,,,,,,,,,,,,,
592,1,Gonzaga,FDU,1,2019,0.892,27.79,71.7,122.2,0.353,0.353,0.62,54.7,56.8,10.5,13.9,0.59,13.1,30.4,0.269,,,,,,,,,,,,,,,
593,16,FDU,Gonzaga,0,2019,,,,,,,,,,,,,,,,0.892,27.79,71.7,122.2,0.353,0.353,0.62,54.7,56.8,10.5,13.9,0.59,13.1,30.4,0.269
594,9,Baylor,Syracuse,1,2019,0.588,13.38,66.5,107.6,0.323,0.408,0.538,54.1,54.4,9.2,13.8,0.512,16.4,37.6,0.219,0.471,-6.77,69.5,102.6,0.268,0.434,0.535,49.9,53.3,8.3,8.6,0.505,14.8,24.4,0.195
595,8,Syracuse,Baylor,0,2019,0.471,-6.77,69.5,102.6,0.268,0.434,0.535,49.9,53.3,8.3,8.6,0.505,14.8,24.4,0.195,0.588,13.38,66.5,107.6,0.323,0.408,0.538,54.1,54.4,9.2,13.8,0.512,16.4,37.6,0.219
596,12,Murray State,Marquette,1,2019,,,,,,,,,,,,,,,,0.706,14.78,70.7,108.2,0.351,0.417,0.572,53.0,51.1,6.9,11.2,0.535,16.9,29.1,0.266
597,5,Marquette,Murray State,0,2019,0.706,14.78,70.7,108.2,0.351,0.417,0.572,53.0,51.1,6.9,11.2,0.535,16.9,29.1,0.266,,,,,,,,,,,,,,,
598,4,Florida State,Vermont,1,2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
599,13,Vermont,Florida State,0,2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
600,6,Buffalo,Arizona State,1,2019,0.636,0.59,71.4,107.2,0.339,0.459,0.566,49.8,59.9,7.3,8.9,0.53,15.5,25.5,0.254,,,,,,,,,,,,,,,
601,11,Arizona State,Buffalo,0,2019,,,,,,,,,,,,,,,,0.636,0.59,71.4,107.2,0.339,0.459,0.566,49.8,59.9,7.3,8.9,0.53,15.5,25.5,0.254
602,3,Texas Tech,Northern Kentucky,1,2019,0.816,22.79,67.6,106.9,0.329,0.36,0.567,50.8,52.3,10.7,15.4,0.535,15.8,26.3,0.241,,,,,,,,,,,,,,,
603,14,Northern Kentucky,Texas Tech,0,2019,,,,,,,,,,,,,,,,0.816,22.79,67.6,106.9,0.329,0.36,0.567,50.8,52.3,10.7,15.4,0.535,15.8,26.3,0.241
604,10,Florida,Nevada,1,2019,0.556,15.42,64.7,103.7,0.299,0.433,0.53,49.2,51.0,10.9,11.0,0.498,15.4,30.6,0.216,,,,,,,,,,,,,,,
605,7,Nevada,Florida,0,2019,,,,,,,,,,,,,,,,0.556,15.42,64.7,103.7,0.299,0.433,0.53,49.2,51.0,10.9,11.0,0.498,15.4,30.6,0.216
606,2,Michigan,Montana,1,2019,0.811,21.82,65.4,106.5,0.275,0.399,0.542,50.7,54.4,9.3,10.3,0.516,12.3,23.9,0.193,0.545,2.83,68.2,100.8,0.368,0.321,0.51,51.2,48.8,10.3,11.4,0.474,15.3,31.2,0.25
607,15,Montana,Michigan,0,2019,0.545,2.83,68.2,100.8,0.368,0.321,0.51,51.2,48.8,10.3,11.4,0.474,15.3,31.2,0.25,0.811,21.82,65.4,106.5,0.275,0.399,0.542,50.7,54.4,9.3,10.3,0.516,12.3,23.9,0.193
608,1,Gonzaga,Baylor,1,2019,0.892,27.79,71.7,122.2,0.353,0.353,0.62,54.7,56.8,10.5,13.9,0.59,13.1,30.4,0.269,0.588,13.38,66.5,107.6,0.323,0.408,0.538,54.1,54.4,9.2,13.8,0.512,16.4,37.6,0.219
609,9,Baylor,Gonzaga,0,2019,0.588,13.38,66.5,107.6,0.323,0.408,0.538,54.1,54.4,9.2,13.8,0.512,16.4,37.6,0.219,0.892,27.79,71.7,122.2,0.353,0.353,0.62,54.7,56.8,10.5,13.9,0.59,13.1,30.4,0.269
610,4,Florida State,Murray State,1,2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
611,12,Murray State,Florida State,0,2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
612,3,Texas Tech,Buffalo,1,2019,0.816,22.79,67.6,106.9,0.329,0.36,0.567,50.8,52.3,10.7,15.4,0.535,15.8,26.3,0.241,0.636,0.59,71.4,107.2,0.339,0.459,0.566,49.8,59.9,7.3,8.9,0.53,15.5,25.5,0.254
613,6,Buffalo,Texas Tech,0,2019,0.636,0.59,71.4,107.2,0.339,0.459,0.566,49.8,59.9,7.3,8.9,0.53,15.5,25.5,0.254,0.816,22.79,67.6,106.9,0.329,0.36,0.567,50.8,52.3,10.7,15.4,0.535,15.8,26.3,0.241
614,2,Michigan,Florida,1,2019,0.811,21.82,65.4,106.5,0.275,0.399,0.542,50.7,54.4,9.3,10.3,0.516,12.3,23.9,0.193,0.556,15.42,64.7,103.7,0.299,0.433,0.53,49.2,51.0,10.9,11.0,0.498,15.4,30.6,0.216
615,10,Florida,Michigan,0,2019,0.556,15.42,64.7,103.7,0.299,0.433,0.53,49.2,51.0,10.9,11.0,0.498,15.4,30.6,0.216,0.811,21.82,65.4,106.5,0.275,0.399,0.542,50.7,54.4,9.3,10.3,0.516,12.3,23.9,0.193
616,1,Gonzaga,Florida State,1,2019,0.892,27.79,71.7,122.2,0.353,0.353,0.62,54.7,56.8,10.5,13.9,0.59,13.1,30.4,0.269,,,,,,,,,,,,,,,
617,4,Florida State,Gonzaga,0,2019,,,,,,,,,,,,,,,,0.892,27.79,71.7,122.2,0.353,0.353,0.62,54.7,56.8,10.5,13.9,0.59,13.1,30.4,0.269
618,3,Texas Tech,Michigan,1,2019,0.816,22.79,67.6,106.9,0.329,0.36,0.567,50.8,52.3,10.7,15.4,0.535,15.8,26.3,0.241,0.811,21.82,65.4,106.5,0.275,0.399,0.542,50.7,54.4,9.3,10.3,0.516,12.3,23.9,0.193
619,2,Michigan,Texas Tech,0,2019,0.811,21.82,65.4,106.5,0.275,0.399,0.542,50.7,54.4,9.3,10.3,0.516,12.3,23.9,0.193,0.816,22.79,67.6,106.9,0.329,0.36,0.567,50.8,52.3,10.7,15.4,0.535,15.8,26.3,0.241
620,3,Texas Tech,Gonzaga,1,2019,0.816,22.79,67.6,106.9,0.329,0.36,0.567,50.8,52.3,10.7,15.4,0.535,15.8,26.3,0.241,0.892,27.79,71.7,122.2,0.353,0.353,0.62,54.7,56.8,10.5,13.9,0.59,13.1,30.4,0.269
621,1,Gonzaga,Texas Tech,0,2019,0.892,27.79,71.7,122.2,0.353,0.353,0.62,54.7,56.8,10.5,13.9,0.59,13.1,30.4,0.269,0.816,22.79,67.6,106.9,0.329,0.36,0.567,50.8,52.3,10.7,15.4,0.535,15.8,26.3,0.241
622,1,Virginia,Auburn,1,2019,,,,,,,,,,,,,,,,0.75,20.84,69.2,114.1,0.312,0.494,0.569,49.2,52.1,13.2,15.6,0.543,14.3,31.6,0.221
623,5,Auburn,Virginia,0,2019,0.75,20.84,69.2,114.1,0.312,0.494,0.569,49.2,52.1,13.2,15.6,0.543,14.3,31.6,0.221,,,,,,,,,,,,,,,
624,3,Texas Tech,Michigan State,1,2019,0.816,22.79,67.6,106.9,0.329,0.36,0.567,50.8,52.3,10.7,15.4,0.535,15.8,26.3,0.241,0.821,24.93,68.1,113.1,0.336,0.378,0.585,56.1,66.8,7.5,13.7,0.552,16.0,33.2,0.253
625,2,Michigan State,Texas Tech,0,2019,0.821,24.93,68.1,113.1,0.336,0.378,0.585,56.1,66.8,7.5,13.7,0.552,16.0,33.2,0.253,0.816,22.79,67.6,106.9,0.329,0.36,0.567,50.8,52.3,10.7,15.4,0.535,15.8,26.3,0.241
626,1,Virginia,Texas Tech,1,2019,,,,,,,,,,,,,,,,0.816,22.79,67.6,106.9,0.329,0.36,0.567,50.8,52.3,10.7,15.4,0.535,15.8,26.3,0.241
627,3,Texas Tech,Virginia,0,2019,0.816,22.79,67.6,106.9,0.329,0.36,0.567,50.8,52.3,10.7,15.4,0.535,15.8,26.3,0.241,,,,,,,,,,,,,,,
628,1,Villanova,Radford,1,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
629,16,Radford,Villanova,0,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
630,9,Alabama,Virginia Tech,1,2018,0.556,12.34,70.2,103.0,0.419,0.355,0.55,50.3,50.3,9.0,14.7,0.519,17.8,29.4,0.281,,,,,,,,,,,,,,,
631,8,Virginia Tech,Alabama,0,2018,,,,,,,,,,,,,,,,0.556,12.34,70.2,103.0,0.419,0.355,0.55,50.3,50.3,9.0,14.7,0.519,17.8,29.4,0.281
632,5,West Virginia,Murray State,1,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
633,12,Murray State,West Virginia,0,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
634,13,Marshall,Wichita State,1,2018,0.697,-2.1,77.0,105.0,0.405,0.399,0.557,52.2,56.0,8.4,8.0,0.518,16.9,28.3,0.291,,,,,,,,,,,,,,,
635,4,Wichita State,Marshall,0,2018,,,,,,,,,,,,,,,,0.697,-2.1,77.0,105.0,0.405,0.399,0.557,52.2,56.0,8.4,8.0,0.518,16.9,28.3,0.291
636,6,Florida,St. Bonaventure,1,2018,0.618,16.66,68.4,109.6,0.326,0.403,0.54,48.5,49.8,10.1,12.7,0.507,12.3,28.7,0.234,,,,,,,,,,,,,,,
637,11,St. Bonaventure,Florida,0,2018,,,,,,,,,,,,,,,,0.618,16.66,68.4,109.6,0.326,0.403,0.54,48.5,49.8,10.1,12.7,0.507,12.3,28.7,0.234
638,3,Texas Tech,Stephen F. Austin,1,2018,0.73,19.38,68.3,108.4,0.393,0.335,0.555,52.6,54.9,10.3,12.8,0.52,15.4,32.9,0.276,,,,,,,,,,,,,,,
639,14,Stephen F. Austin,Texas Tech,0,2018,,,,,,,,,,,,,,,,0.73,19.38,68.3,108.4,0.393,0.335,0.555,52.6,54.9,10.3,12.8,0.52,15.4,32.9,0.276
640,10,Butler,Arkansas,1,2018,0.735,3.72,69.7,107.9,0.331,0.363,0.564,52.9,54.0,11.2,12.7,0.536,16.7,31.2,0.235,0.657,14.76,71.3,111.8,0.374,0.321,0.565,48.9,49.9,8.6,13.8,0.538,13.2,28.7,0.255
641,7,Arkansas,Butler,0,2018,0.657,14.76,71.3,111.8,0.374,0.321,0.565,48.9,49.9,8.6,13.8,0.538,13.2,28.7,0.255,0.735,3.72,69.7,107.9,0.331,0.363,0.564,52.9,54.0,11.2,12.7,0.536,16.7,31.2,0.235
642,2,Purdue,Cal State Fullerton,1,2018,0.811,23.41,68.1,117.7,0.356,0.401,0.606,51.8,57.9,8.4,12.5,0.577,14.0,27.8,0.265,,,,,,,,,,,,,,,
643,15,Cal State Fullerton,Purdue,0,2018,,,,,,,,,,,,,,,,0.811,23.41,68.1,117.7,0.356,0.401,0.606,51.8,57.9,8.4,12.5,0.577,14.0,27.8,0.265
644,1,Villanova,Alabama,1,2018,,,,,,,,,,,,,,,,0.556,12.34,70.2,103.0,0.419,0.355,0.55,50.3,50.3,9.0,14.7,0.519,17.8,29.4,0.281
645,9,Alabama,Villanova,0,2018,0.556,12.34,70.2,103.0,0.419,0.355,0.55,50.3,50.3,9.0,14.7,0.519,17.8,29.4,0.281,,,,,,,,,,,,,,,
646,5,West Virginia,Marshall,1,2018,,,,,,,,,,,,,,,,0.697,-2.1,77.0,105.0,0.405,0.399,0.557,52.2,56.0,8.4,8.0,0.518,16.9,28.3,0.291
647,13,Marshall,West Virginia,0,2018,0.697,-2.1,77.0,105.0,0.405,0.399,0.557,52.2,56.0,8.4,8.0,0.518,16.9,28.3,0.291,,,,,,,,,,,,,,,
648,3,Texas Tech,Florida,1,2018,0.73,19.38,68.3,108.4,0.393,0.335,0.555,52.6,54.9,10.3,12.8,0.52,15.4,32.9,0.276,0.618,16.66,68.4,109.6,0.326,0.403,0.54,48.5,49.8,10.1,12.7,0.507,12.3,28.7,0.234
649,6,Florida,Texas Tech,0,2018,0.618,16.66,68.4,109.6,0.326,0.403,0.54,48.5,49.8,10.1,12.7,0.507,12.3,28.7,0.234,0.73,19.38,68.3,108.4,0.393,0.335,0.555,52.6,54.9,10.3,12.8,0.52,15.4,32.9,0.276
650,2,Purdue,Butler,1,2018,0.811,23.41,68.1,117.7,0.356,0.401,0.606,51.8,57.9,8.4,12.5,0.577,14.0,27.8,0.265,0.735,3.72,69.7,107.9,0.331,0.363,0.564,52.9,54.0,11.2,12.7,0.536,16.7,31.2,0.235
651,10,Butler,Purdue,0,2018,0.735,3.72,69.7,107.9,0.331,0.363,0.564,52.9,54.0,11.2,12.7,0.536,16.7,31.2,0.235,0.811,23.41,68.1,117.7,0.356,0.401,0.606,51.8,57.9,8.4,12.5,0.577,14.0,27.8,0.265
652,1,Villanova,West Virginia,1,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
653,5,West Virginia,Villanova,0,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
654,3,Texas Tech,Purdue,1,2018,0.73,19.38,68.3,108.4,0.393,0.335,0.555,52.6,54.9,10.3,12.8,0.52,15.4,32.9,0.276,0.811,23.41,68.1,117.7,0.356,0.401,0.606,51.8,57.9,8.4,12.5,0.577,14.0,27.8,0.265
655,2,Purdue,Texas Tech,0,2018,0.811,23.41,68.1,117.7,0.356,0.401,0.606,51.8,57.9,8.4,12.5,0.577,14.0,27.8,0.265,0.73,19.38,68.3,108.4,0.393,0.335,0.555,52.6,54.9,10.3,12.8,0.52,15.4,32.9,0.276
656,1,Villanova,Texas Tech,1,2018,,,,,,,,,,,,,,,,0.73,19.38,68.3,108.4,0.393,0.335,0.555,52.6,54.9,10.3,12.8,0.52,15.4,32.9,0.276
657,3,Texas Tech,Villanova,0,2018,0.73,19.38,68.3,108.4,0.393,0.335,0.555,52.6,54.9,10.3,12.8,0.52,15.4,32.9,0.276,,,,,,,,,,,,,,,
658,1,Kansas,Penn,1,2018,0.795,21.39,70.2,115.5,0.27,0.412,0.594,50.3,55.7,9.2,10.9,0.575,14.6,29.3,0.191,0.515,9.08,64.4,107.8,0.305,0.404,0.546,50.3,58.2,11.5,9.9,0.52,15.4,32.7,0.209
659,16,Penn,Kansas,0,2018,0.515,9.08,64.4,107.8,0.305,0.404,0.546,50.3,58.2,11.5,9.9,0.52,15.4,32.7,0.209,0.795,21.39,70.2,115.5,0.27,0.412,0.594,50.3,55.7,9.2,10.9,0.575,14.6,29.3,0.191
660,8,Seton Hall,NC State,1,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
661,9,NC State,Seton Hall,0,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
662,5,Clemson,New Mexico State,1,2018,0.714,17.16,67.5,108.5,0.335,0.399,0.566,51.7,51.5,8.3,13.3,0.529,15.3,27.1,0.253,,,,,,,,,,,,,,,
663,12,New Mexico State,Clemson,0,2018,,,,,,,,,,,,,,,,0.714,17.16,67.5,108.5,0.335,0.399,0.566,51.7,51.5,8.3,13.3,0.529,15.3,27.1,0.253
664,4,Auburn,College of Charleston,1,2018,0.765,15.97,73.4,111.5,0.398,0.432,0.557,51.7,53.1,10.1,15.2,0.508,14.1,32.0,0.308,,,,,,,,,,,,,,,
665,13,College of Charleston,Auburn,0,2018,,,,,,,,,,,,,,,,0.765,15.97,73.4,111.5,0.398,0.432,0.557,51.7,53.1,10.1,15.2,0.508,14.1,32.0,0.308
666,11,Syracuse,TCU,1,2018,0.571,-0.03,69.2,107.4,0.284,0.411,0.572,49.6,47.0,7.6,8.1,0.541,14.9,22.4,0.217,,,,,,,,,,,,,,,
667,6,TCU,Syracuse,0,2018,,,,,,,,,,,,,,,,0.571,-0.03,69.2,107.4,0.284,0.411,0.572,49.6,47.0,7.6,8.1,0.541,14.9,22.4,0.217
668,3,Michigan State,Bucknell,1,2018,0.857,22.41,68.1,117.3,0.359,0.363,0.601,57.6,67.6,6.0,18.5,0.569,16.4,37.0,0.268,,,,,,,,,,,,,,,
669,14,Bucknell,Michigan State,0,2018,,,,,,,,,,,,,,,,0.857,22.41,68.1,117.3,0.359,0.363,0.601,57.6,67.6,6.0,18.5,0.569,16.4,37.0,0.268
670,7,Rhode Island,Oklahoma,1,2018,0.667,0.87,67.3,104.3,0.393,0.319,0.561,48.4,49.0,10.2,6.9,0.525,16.7,24.9,0.282,,,,,,,,,,,,,,,
671,10,Oklahoma,Rhode Island,0,2018,,,,,,,,,,,,,,,,0.667,0.87,67.3,104.3,0.393,0.319,0.561,48.4,49.0,10.2,6.9,0.525,16.7,24.9,0.282
672,2,Duke,Iona,1,2018,0.784,24.43,70.6,118.6,0.346,0.363,0.586,55.5,57.6,10.5,12.4,0.559,14.7,38.8,0.246,,,,,,,,,,,,,,,
673,15,Iona,Duke,0,2018,,,,,,,,,,,,,,,,0.784,24.43,70.6,118.6,0.346,0.363,0.586,55.5,57.6,10.5,12.4,0.559,14.7,38.8,0.246
674,1,Kansas,Seton Hall,1,2018,0.795,21.39,70.2,115.5,0.27,0.412,0.594,50.3,55.7,9.2,10.9,0.575,14.6,29.3,0.191,,,,,,,,,,,,,,,
675,8,Seton Hall,Kansas,0,2018,,,,,,,,,,,,,,,,0.795,21.39,70.2,115.5,0.27,0.412,0.594,50.3,55.7,9.2,10.9,0.575,14.6,29.3,0.191
676,5,Clemson,Auburn,1,2018,0.714,17.16,67.5,108.5,0.335,0.399,0.566,51.7,51.5,8.3,13.3,0.529,15.3,27.1,0.253,0.765,15.97,73.4,111.5,0.398,0.432,0.557,51.7,53.1,10.1,15.2,0.508,14.1,32.0,0.308
677,4,Auburn,Clemson,0,2018,0.765,15.97,73.4,111.5,0.398,0.432,0.557,51.7,53.1,10.1,15.2,0.508,14.1,32.0,0.308,0.714,17.16,67.5,108.5,0.335,0.399,0.566,51.7,51.5,8.3,13.3,0.529,15.3,27.1,0.253
678,11,Syracuse,Michigan State,1,2018,0.571,-0.03,69.2,107.4,0.284,0.411,0.572,49.6,47.0,7.6,8.1,0.541,14.9,22.4,0.217,0.857,22.41,68.1,117.3,0.359,0.363,0.601,57.6,67.6,6.0,18.5,0.569,16.4,37.0,0.268
679,3,Michigan State,Syracuse,0,2018,0.857,22.41,68.1,117.3,0.359,0.363,0.601,57.6,67.6,6.0,18.5,0.569,16.4,37.0,0.268,0.571,-0.03,69.2,107.4,0.284,0.411,0.572,49.6,47.0,7.6,8.1,0.541,14.9,22.4,0.217
680,2,Duke,Rhode Island,1,2018,0.784,24.43,70.6,118.6,0.346,0.363,0.586,55.5,57.6,10.5,12.4,0.559,14.7,38.8,0.246,0.667,0.87,67.3,104.3,0.393,0.319,0.561,48.4,49.0,10.2,6.9,0.525,16.7,24.9,0.282
